text,rating,category
"I received 8 in. Chef knife.<br />The handle is a cheesy gray plastic that is suppose to look<br />Like some type of marble!<br /><br />That said I used this to cut a tomato , the first two cuts did pretty good,<br />But after that I used a better knife too finish cutting.<br />But what surprise me was, I used this to chopped up fine , cilantro,<br />Dill, and parsley.  This knife did a great job.<br />These knifes do not last long, but if you want to sharpen them after<br />Using them every other time  then there worth it.<br /><br />These can be used for inside a Rv, kids learning to cook etc, just<br />Remember take a knife sharpener with you, or give it with this knife.<br /><br />Do not put this knife or any knife in the dishwasher, it dulls the knife,<br />And shortens the life of your knifes, besides ruining the wood or<br />Plastic handles.",3.0,Home_Kitchen
"First of all I love the purple and yellow colors of this organizer. Second, I love the large compartments. This is great for those, like me, who take pills twice per day. It is also great for those who have large supplements like fish oil pills. A lot of medicine can fit in these containers. The yellow indicates AM and purple is PM and they are labeled Sun through Sat. I love everything about this organizer except for the price. I feel the current price of $14.99 (minus 10% coupon) is too expensive for this. In my opinion, this should be in the $10 to $11 range.",5.0,Health_Household
"Being 50 and using Saw Palmetto give extra confidence.  Prostate is something to protect and this protect provides many extra benefits.  Organic berries is the way to go.  All in a soft easy to swallow capsules.  After using this product, I feel that this product does help provide the things it stated.",5.0,Health_Household
"These are a great way to get enough melatonin to get some sleep.  They dissolve o.k. and the minty flavor is good and definitely tolerable.  I sometimes require up to 20 mg of melatonin to get to sleep on restless nights and by taking only 2 of these lozenges does the job.  The price of around $15.00 (as of this review) for a bottle of 360 lozenges that contain 12 mg of melatonin each is a great deal, imho.",5.0,Health_Household
Heavy and thick lip liner pencil; the entire top of the pencil tore off upon using.<br /><br />Very goth; dark blood color or a deep burgundy. Young people would appreciate it.  It makes me look embalmed.  It isn't time yet.,3.0,Beauty_Personal_Care
I love the number of outlets and the swivel mounts. This makes it easy to plug in all those power cubes at the end of the cords...,5.0,Electronics
"As far as looks go, this isn't the prettiest diffuser. It is more narrow than my other ones, though, so it can more easily slide into a narrow space than many others and it does blend pretty well. It's also small, so great for small spaces. The cord is long, so it doesn't have to be right next to an outlet. It does make some noise, but I didn't find it annoying.<br /><br />It works pretty well and I've been pleased with it. I use this one in my room/bathroom. While we do keep the door closed to these rooms, it's done a great job getting scent into the whole area. There's only one button and it can be pressed once for 1 hour, twice for 2 hours, and 3 times for continuous use. With the water level filled to the maximum level, the continuous use lasts about 5 hours for me.",4.0,Health_Household
Very nice fit and stand is firm.  Seems like it will be good protection as well.,5.0,Electronics
"This is my second case. The first one was great until my daughter sat on it and the ring snapped off. But I think it may have been set down with the ring out. I would give the first case 5 stars. The ring does loosen with use, but I was totally fine with that.<br /><br />This second case looks the same, but the ring is plastic! I'm afraid the stupid thing will snap off immediately. It's just a waiting game at this point. :-(",3.0,Cell_Phones
No stickiness and fine spray.  Doesn’t build up and gives a light hold.  I will purchase again for my wigs.  Rather pricey for small can.,1.0,Beauty_Personal_Care
These were okay. I’m used to the mega rolls but liked the price on these.,4.0,Health_Household
"It works just fine, after finding out that Nomad no longer makes their version, but looks to have two lights at the front... but no obvious way to turn them on.<br /><br />It’s the only device of its kind I can find now, which currently trumps that it feels kinda cheaply built.",4.0,Cell_Phones
"Works fine.<br /><br />Note: I don't know the cause but I did get intermittent black screens on my apple tv 4k when running 4k HDR content. I know theoretically 18gbps is supposed to be enough, but I switched to some HDMI 2.1 cables that provide 48 gbps. The 2.1 cables completely eliminated the black screens.<br /><br />So that issue is either on apple or the cables or something with the standard.But for 1080p these always worked without issue.",4.0,Electronics
We just got 4 more as backups. We have gone through so many wireless mouse for our laptops in the last few year that when we hit the jackpot with this beauty we didn't want to take any chances.<br /><br />The 4 we have now (2 laptops and to PCs) have now lasted longer than all our other previous mouse/mice combined and the price certainly is right.<br /><br />The most recent iteration makes changing out the battery a breeze.<br /><br />It also has a built in pocket to store the usb so it doesn't get lost.<br /><br />The design and lightweight and durability make this a keeper.,5.0,Electronics
"Rienkaco’s Castor Oil Pack Compresses (2 pack) are well-made castor oil compresses.<br /><br />POSITIVE<br />• Thoughtful design: castor oil on the inside of the compress and then a pocket on the outside to place a cool or heat pack, if desired (personally, I go for heat)<br />• The outer fabric is water resistant, so it doesn’t hold a bunch of moisture—which should be helpful if using a cool pack (I haven’t tried a cool pack in it.). The inner fabric is 70% bamboo and 30% cotton—which is soft but should reduce extensive staining over time.<br />• The compress extends high enough (I have a long torso) and far enough around the waist to do its job well; there’s more space for castor oil than necessary.<br />• Comes with a nice little carry bag<br /><br />NEGATIVE<br />• Nothing major: the package includes two compresses, but there are only two straps. That is, you only have enough straps for one compress at a time—unless you’re using them well you’re lying down or can hold it to your side.",5.0,Health_Household
[[VIDEOID:834eb343001bd5e9e6bbd717b23346cf]] It looks good! It feels a little stiff. I don’t know if it’s just because it’s new and needs to be worn. It feels comfortable. It took a little bit to fasten comfortably.,4.0,Cell_Phones
"Once you get it on correctly it looks very nice. However, the plastic frame doesn't guarantee a straight installation so you still have to be very careful. The included wipers aren't very good - I got a better result when I cleaned with a regular microfiber cloth first.",3.0,Cell_Phones
I wish I would've read a little closer.  I have a Note 4.  This does not work for me.  I gave it to my girlfriend who has an S6 an it works great,4.0,Cell_Phones
"Purchased this for my 80 year old mom to try on top of her very expensive adjustable bed and mattress.  She had loved the 4"" version on my guestroom bed.  Sad it felt like sleeping on a marshmallow and she loved it. But she didn't want the extra height of the 4"" so she asked for the 2"".  I really didn't think the 2"" would be as good, but honestly she SWEARS by this pad.  Says its the best sleep she's had in years and years.  I cannot argue with that.  Sleep is hard to come by at 80 years old.  So, if this helps, best money I've ever spent on a mattress pad!",5.0,Home_Kitchen
Nothing like being able to watch two games or play PS4 and watch tv at the same time in the man cave.,5.0,Electronics
"My husband takes 2 prescriptions, a vitamin and a turmeric supplement every day. He's been using this holder for several days and he likes it. It holds all of his pills and is easy to open and close.",5.0,Health_Household
The case is slick. It slides all around when placed in the seat next to me. It feels durable…but I won’t buy again.,4.0,Cell_Phones
"I tried this product it is okay. I did not have any problem with messiness as I have read in other reviews. Just sprinkle some in an empty top that you don't need anymore and use a old eyeshadow brush to apply and mix on your scalp that way. It gives an okay look. I used the dark brown/black. Looks a little smoky until you mix into your scalp. But Joan Rivers has a product that is better, GREAT HAIR DAY. It comes in a compact with a brush to apply. Costs about $10 more but is well worth it! I bought the other product to try to save some money, but now I use it in between using Joan's product. I will not be buying anymore when it runs out. Would not recommend anyone to buy it.",3.0,Beauty_Personal_Care
"Super easy to install.  Nicely packaged.  Clearly written instructions.  Everything you need comes in the box -- with one a small exception, there's no optical cable (as stated in all literature and the product listing).  Don't position it real close (less than a foot) to your wifi or another Bluetooth device.",5.0,Electronics
I really like this cane.  It’s pretty and feels very stable.  It only has the one round rubber tip so I am going to get a 4-prong tip for it.  It’s really nice.,5.0,Health_Household
"Love it, so far so good! I did notice after using it for a few hours the top part of Alexa really heats up.  Is this normal?",5.0,Cell_Phones
"I've never really been a fan of wet-install screen protectors, but this one changed my mind.<br /><br />Before beginning, I took two extra minutes to watch the installation video Skinomi provides on YouTube.  The process looked to be about what I expected, but watching the video was helpful nonetheless.  One little bit of confusion, though, is that the printed installation instructions in the package say to wait a minimum of 4 to 5 hours before handling the device, but the video says 10 to 12 hours.  They both agree, however, that the &#34;curing&#34; or &#34;setting&#34; can be accelerated with a hair dryer on warm (not hot).  More on the hair dryer later.  There's also some disagreement in the directions about how long it will take for &#34;microbubbles and imperfections&#34; to clear up - one place says 2 to 3 days, a different place says 3 to 5 days.<br /><br />So, I took all that to mean A) the longer you wait to handle the device, the better off you'll be and B) exercise some patience while waiting for the bubbles and imperfections to work themselves out.  I also took the advice to install the protector before going to bed, so it can continue curing while you're asleep - which helps you avoid the temptation of playing with the device before the protector is cured.<br /><br />The actual installation went exactly the way the video shows, so I'm not going to spend the time to do a play-by-play here - just have a look at the video (go to Skinomi's web site, look for &#34;installation&#34; near the bottom of the screen).  The part of the protector over the &#34;edge&#34; screen didn't want to stick at first.  Remembering the tip from the video that the edge part of the protector needs to be less wet, I used my still-wet fingers to squeegee some of the application solution out of that part and then it adhered to the &#34;Edge&#34; with no additional problem.<br /><br />After &#34;squeegeeing&#34; the solution out from under the screen protector, I had one tiny air bubble and two spots of &#34;imperfections&#34; - looked like scuffs for lack of a better description.  I should have taken photos.  Oh, well.  Not being quite sure about 4 to 5 hours or 10 to 12 hours, I pulled out my wife's hair dryer and went to work.  The key here is to get the protector warm enough to accelerate the &#34;setting&#34; process, but not hot enough to damage it or your device.  I kept it warm to the touch for about 5 minutes and then let it cool off.  Then applied more heat for another 5 minutes and so-on for about 5 or 6 cycles.  Through the process, I could see some improvements; the blemishes were fading slightly each time.  It probably doesn't really need as much attention as I gave it, but I wanted to be sure that it would be well and fully set when I got up the next morning so I could use my phone without worrying about the protector coming undone.<br /><br />My efforts with the hair dryer must have been worth it - I woke up the next morning to a PERFECT, flawless screen protector.<br /><br />Visibly, the screen protector has a slight orange-peel look to it.  It's not very prominent (unlike an &#34;Invisible Shield&#34; which is quite noticeable), but it's plainly visible in the right light.  Nevertheless, the protector does NOT appear to interfere with the clarity of the screen at all.<br /><br />When using my finger to operate the phone, the touch is nearly indistinguishable from bare glass (also very unlike an &#34;Invisible Shield).  There is, however, a somewhat different feel to using the S Pen for swiping, dragging, or writing - it's a little more &#34;draggy,&#34; sort of like when you walk through knee-deep water.  It's not different enough for me to want to take the protector off, but if you want to maintain the &#34;original&#34; feel of the S Pen on bare glass, then this protector might not be the best one for you.<br /><br />After using the S Pen for a little while, I could see I left some fairly visible troughs and valleys in the protector from the pen strokes.  Living up to the claim of being self-healing, most of these disappeared overnight. I have little doubt that this protector will be able to take a good bit of abuse over its life and it carries a lifetime warranty in case it doesn't.<br /><br />After all is said and done, I'm happy with this purchase and would not hesitate recommending this protector to anyone.  I docked one-star, though, because the printed directions and the installation video seem to be &#34;on different pages&#34; about how long the device should be left to sit.",4.0,Cell_Phones
This toothpaste is super zippy. Can gargle and use as mouthwash. Refreshing. Helps to whiten too.,5.0,Health_Household
Great bags - the zipper doesn’t look to sturdy but I haven’t had any problems!  Fits king size duvet and insert inside and easy to use,5.0,Home_Kitchen
I love the crisp design. This phone case is very sturdy and comes with a special inscribed message on the inside of the case. As pictured. A+,5.0,Cell_Phones
"While this contains the 2% Salicylic Acid level present in other acne medications, it also includes witch hazel and tea tree oil, which makes it a bit more gentle on my face. Although I don't experience skin irritation when using a 2% Salicylic Acid wash, I do sometimes get redness when using a 2% Salicylic Acid spot treatment. This, however, has not produced any redness while still offering the benefits of Salicylic Acid.<br /><br />It's a more watery consistency than similar creams, but is not runny. You just need to take care when squeezing the tube since it's easy to have too much come out at once. Given the looser consistency, a pump dispenser would have been a better choice than a squeeze tube.<br /><br />It is not noticeable when applied in terms of leaving any white film behind, but it does have a greasy look, which I assume is due to the tea tree oil. Thus, it's sort of invisible when applied, but not to the degree of similar products.<br /><br />The more gentle nature does have a trade-off in that this seems to work slower than other 2% Salicylic Acid formulations.<br /><br />While not perfect, it's a good alternative to other similar products, and has been a solid 4-star performer for me.",4.0,Beauty_Personal_Care
PLUG PLAY READ COPY MOVE EDIT DUPLICATE COMPRESS BACKUP REINSTALL.<br /><br />REPEAT: ĎO NOT TRY TO NAME BUT ONE FOLDER: MISC FILES THERE ONLY!,4.0,Electronics
"Goodvwuslity, length and lovevthev3 different  heads.  Chargecseveral items at once fast.",5.0,Cell_Phones
It looks all good. Will be using it shortly. I've used this product before.,5.0,Health_Household
"Love these little bottles, stays fresh. goes on one coat. nice colors, non toxic.  Ok well UPDATE and hour later after taking a shower I noticed all the polish came off. so as long as you don't wash your hands or use hand sanitizer its just ok. Bummer",3.0,Beauty_Personal_Care
"Definitely notes of peach and citrus. A hint note of mint. I didn't feel any energized or anything beyond a basic caffeine tea. But it has a nice flavor. Mild notes, a little on the week side. I did sleep it for about 5 minutes in steaming hot water.<br /><br />It's ok tea. Not great for the price point though.",3.0,Health_Household
"Arrived broken.  :(<br /><br />Was so embarrassed, as I had gotten this as a gift.",1.0,Home_Kitchen
Very easy to stick up and use. They hold cords in place just as described. Great price and of course fast shipping with prime.,5.0,Electronics
"This product does not work on Samsung edge 6+ I tried several times to get this to connect and would not work. It would charge for 12 secs, disconnect and reconnect for  another 12 sec. I got a replacement and it did the same thing.",1.0,Cell_Phones
"I took one bottle of this supplement, after switching over from a &#34;pearl&#34; form of probiotic which I had taken for a few years....My stomach was always feeling bloated and I was also taking a digestive enzyme called Digest Gold. I couldn't figure out if the problem was my enzyme or my<br />probiotic...  I read about this brand of pbx and wanted to see how I felt on a more comprehensive probiotic...I started feeling awful from this formula...the worst I've ever felt on a probiotic...I felt like everything in my body ached, my joints started feeling stiff and tight...and still, my stomach was bloated, I was horribly gassy and most of the time, constipated...I'm of the opinion that everyone doesn't do well on the same forms of good bacteria.<br /><br />I switched over to Andrew Lessman's probiotic and within a week was a different person.  Sorry this Equilibrium probiotic didn't work for me...Might work<br />for others, but I just hated how I felt taking it....Had about 10 pills left in the bottle and threw them out.",1.0,Health_Household
"Smells great but not too perfumey. I like fresh, clean and non-musky scents. You know you're wearing something special without offending anyone (unless you over spray).",5.0,Beauty_Personal_Care
I have a heat press that has to be plugged into a surge protector (can't get close enough to the outlet). This does the trick!,5.0,Electronics
The only &#34;con&#34; I could mention is that it does have a very HEAVY fragrance to it.  I could smell it an hour later after application.  On a positive side -<br /> my skin is very dry and this product actually did not aggravate that.  I did not feel as if my skin was tight or super dry after applying this product.  I did moisturize prior to application and didn't wear any foundation.  I liked the coverage and am so glad I tried it again!,5.0,Beauty_Personal_Care
"This was my second set. The first set died unexpectedly and I figured it was something I did, so my husband got me a pair for Christmas. Here we are in June and those died also.<br />This set suddenly wouldn’t hold a charge. They will charge and work for one workout, but the next time I use them, they are dead. Total crap. Disappointed because I liked being cordless. I’m looking for suggestions for brands that last longer than 5 months.",2.0,Electronics
"I will probably end up returning this.  First, the cup gets so hot that it will burn your lip. I had it set on 170 degrees.  It is a bit cooler on the lips if you leave the lid off however this is a major flaw to me. Second, it gives teas a weird metallic taste. I beleive it heats better than a cheap more traditional mug warmer.  This is NOT made to heat liquid from a room temp/cold temp to hot. This is for keeping a hot liquid, hot.  Other reviews have mentioned a problem with on/off button.  I did not have this problem however the button is super sensitive. If I keep it, I will be sure to unplug it because I could see a cat stepping on it or something touching, or even brushing it, and it turning on.",3.0,Home_Kitchen
"worthless device, spent hours and with replacement hardware - what a mess !  And I'm pretty technical...",1.0,Electronics
These batteries are good they work on all my stuff toys remote controls the only reason I did not give it  5 stars is because for my roku remote it only gives me a day and a half of use. I don’t mind because it was the same issue with the alkaline batteries.,4.0,Health_Household
"This is just an amazing runner, which I am using for my dining room table. It is simply beautiful. Timeless. And fabulous quality.  I've ordered the same in red with black, and blue and gold which I look forward to receiving soon.<br /><br />These are beautiful heirloom pieces that are versatile for dining,  foyer, and as a bed scarf. I love them all!",5.0,Home_Kitchen
Needed a car charger and this one came in real handy you dont even know its there.,5.0,Cell_Phones
"No complaints about the formulation of these probiotics. They tick all the right boxes, with a per-capsule potency of 30 billion CFUs, and a total of 10 different strains. The strains are identified on the box (mostly Lactobacillus and Bifidobacterium varieties) but the specific concentration of each is not. Each capsule also has a good amount (50mg) of prebiotics to aid in the establishment of the probiotic strains.<br /><br />They come in a blister pack. That's not my favorite method of packaging, but it is done with a minimum of packaging waste for a blister pack. On the plus side, the blister pack may keep the probiotics fresher longer than a conventional bottle. While refrigeration is not required, refrigeration is best for maintaining potency over time. The box I received in June 2021 has an expiration date of Sept 2022.<br /><br />The price is pretty decent for the potency and formulation. It's not the best value I've come across, but it's certainly well above average. 4.5 stars rounded up to 5.",5.0,Health_Household
"I purchased this based on online reviews for the best lash glue.  It goes on black so if you make a mistake its visible, but easy to remove!  Just peel it right off.  If it gets in your eye it's non-toxic so it won't burn or turn them red.  This size bottle will last me forever for this purpose (other than it has a tendency to dry out, but with regular use I can keep it under control), so it's a great value as well.  It goes on like a liquid, easy to apply, wait 30 seconds for it to get tacky, and go.",5.0,Beauty_Personal_Care
Love It. It's bigger than I thought and the compartments are deeper and longer as well. There's plenty of storage room for teabags. I cleaned out a very large canister filled with teabags and still had room for more in this organizer. It's not at all flimsy. Very sturdy. And the lid closes perfectly. It's perfect.,5.0,Home_Kitchen
I purchased these to hold spare change and it works.  They are lightweight clear plastic with twist on lids.,5.0,Home_Kitchen
I've had my yeti 30oz rambler for 3 years now.  It still works great.  I use it every day.  Ice stays ice all day and all night...unless I drink it all and refill it.  Quality product.,5.0,Home_Kitchen
"Took me a few minutes to figure out this little beauty. Moved sleeve to find out where to put the batteries. Then snapped the sleeve back in place. Easy to hold and easy to move sleeve up and down - in open position light comes on and helps with reading - in closed position early to slip into pocket, purse or place in drawer. Good purchase for a very reasonable price. Bravo.",5.0,Health_Household
These hearing aid batteries have lasted as long as and even longer than higher priced hearing aid batteries. I would at least recommend giving them a try vs your previous purchases.,5.0,Health_Household
"These are very nice quality reading glasses -- better than I expected given the price. The frames are lightweight plastic, but feel durable enough to survive being carried around in a briefcase or purse. The arms are spring-loaded so they provide grip to stay in place, but the spring is soft enough that the arms don't dig into the side of my face. The nose pads are somewhat small, but comfortable and do not dig into my nose.  They look rather plain, and are generic enough styling to be used by either a man or a woman.<br /><br />It comes in a five pack, with each pair individually bagged (simple plastic zip-close pouches). The whole group of five are in another zip-closed bag. They made it through the mail in a padded envelope without any problem.<br /><br />The 1.5 diopter rating seems to be correct, based on the performance compared with my other reading glasses. The lenses are clear and do not have any distortion.<br /><br />Great value for the price.",5.0,Health_Household
"Thought that might catch y'alls attention.  I gave this 5 stars based on what I paid for it, and the ticklies it returns for that trust.  This is not going to turn your sheep-countin' experience to that of one of them fancy tall hotels.  That's something you needs to spend yer good money for at the Macy's land of Mattresses.  I bought myself a wonderful little nugget but I just felt I needed a little more sumthin-sumthin.  This has brought everything the mailman didn't.  It made a nice cushy difference on my backside and weary bones.  I think if ya wanted to really show Merle Hartford and his BWM some ha-ha, you could put two of these on top each other.  I get in my bed now and it is just as fluffy as buttermilk dough and better for your innards.",5.0,Home_Kitchen
[[VIDEOID:2809273e31530277f44f03f9f616f082]] Today I received my Cottonelle tissue and only received 11 not 12. They resent me some more tissue the next day. What great customer service. I will order again and again.<br /><br />Thank you,5.0,Health_Household
I love this deodorant.  It works great and smells great and lasts a long time.,5.0,Beauty_Personal_Care
"I only have one issue... when I looked it up, it looked purple.  Maybe it's a problem with my monitor, but I looked at it on two separate computers and on both of them it's purple.  I like purple, I'm a little sick of pink, but when it showed up it was most definitely pink.  It's beautiful, and the pages are well done (not very high quality paper, but good quality printing), and so far the binding seems tight.  I just wish it were ACTUALLY purple instead of pink.",3.0,Health_Household
"I purchased these to fill with powder for some supplements I was making, and used a small medicine spoon to do so. No issues - the capsules had a consistent size, none were malformed, some stuck together only a little but were easily separated, the two ends fit together snugly and did not pull apart after filling.<br /><br />They have no flavor, and do not stick in the throat.<br /><br />Work well, would recommend.",5.0,Health_Household
"Just put this on my phone 10 minutes ago. It feels really nice and smooth in my hand, but with grippy silicone at the top and bottom. It doesn't feel like cheep plastic. The blue marble looks as good irl as in the picture. There are small imperfections, bumps on the back, but the don't bother me. It snapped shut nicely around my phone. I worked slowly around. I appreciate that the case has an open area for the silence switch.<br /><br />Over quite happy. I'll update if my experience changes.",5.0,Cell_Phones
"This running case is exactly what it is described as, however, the elastic band that goes around your arm is a bit big. It does not fit small arms very well. Attaching an extra piece of Velcro solves that problem. It fits an iPhone snugly and it allows some extra room for a key-card or key for a door. It does not slide when you are running, but it does not provide airflow very well. But because of its small design, it does not require that much air flow. It is a good purchase for the price. If you are tired of carrying your iPhone or iPod with your keys, I would recommend this running case.",4.0,Cell_Phones
"I must admit I bought this grinder to match the Cuisinart DCC-1200 12-Cup Brew Central Coffeemaker.  I've had it for almost a year and I'm pretty happy with it.  I grind the coffee beans (I use Starbucks) for about 30 seconds and they come out great.  I've read the reviews that said there were still chunks of the coffee bean after grinding for a long time.  I've never encountered that problem.  It grinds consistently for me.  Very easy clean up.  I just put it in the dishwasher or hand wash it.  The only complaint I have about it is that when I received it, there was a large sticker on the bottom half of the base.  After I removed the sticker, the area that the sticker covered was darker than the rest of the grinder.  I tried to clean it off different ways but failed.  So the stainless steel now looks streaked and looks nothing like the picture.  It's like having fingerprints all over it and can't clean it off.  That's the only reason why I gave it 4 stars.  I just wish it looked as good as the Cuisinart Coffeemaker that is sitting right next to it. But as far as grinding quality, I think it functions very well.",4.0,Home_Kitchen
"This is our 3rd purchase in this style coverlet, and we really like the balance of fill with mesh to keep us warm but cool at the same time.  I highly recommend this product.  I also love how light weight it is to sleep under.",5.0,Home_Kitchen
"**Update 7/31/21**<br />I'm lowering the star rating to 3. After spending time using the 10 ft cable with 45w & 60w Samsung fast chargers, the cable doesn't appear to support fast charging. The initial on-screen prompt says fast charging, but charging is slow. And even slower when using the phone while charging.<br /><br />These cables appear to be very well made. The braided cover looks great. The metal connectors have a nice matte finish. I'm using the 10 ft. cable as I'm writing this review. It supports super fast charging when used with a compatible charger; in my case, I'm using a Samsung 45w charger to charge my Samsung Galaxy Note 20 Ultra.<br /><br />These 2 cables represent a really good value. Recommended!",3.0,Electronics
"This is my first GPS for car unit, and I still am suffering from WOW factor, so I may update reliability later. That is reason for Four stars.  I have heard of complaints about the suction cup mount, and I do agree.  Since I live in Minnesota where window mounting is illegal, I decided to mount mine on dash with the supplied suction cup.  I used four 3M permanent mounting squares, a double-sided adhesive  foam rubber.  I have no idea how this will hold up, but if it won't I'll just use a small dab of rubber cement, as this will just roll-off easily and I can re-apply and reposition anytime.  I have only had this unit for two days so there is a learning curve.  I wish the instructions were more comprehensive.",4.0,Electronics
Good speakers berry clear sounding not that loud but I would definitely get These and use them in a combo with some loud speakers,3.0,Electronics
"This brush has been a workhorse for me personally and professionally. Firm, but still soft. Great for crease and smaller, deep set or hooded eyes in particular, and any detail. Bristles have held up well and take frequent cleansing and sanitizing well, too.",4.0,Beauty_Personal_Care
"What is there to say about sponges?  These work well for scrubbing out pots and pans, because they have the plastic scotch-brite side, but it has the padding from the sponge to make it easier on the fingertips.  I run mine through the dishwasher every 2 or 3 days, or after scrubbing something like cheese off pans or plates, to give them a longer life, and not feel like I have a yellow blob of germs in my sink.",5.0,Health_Household
"The phone case is very good quality, the screen protector is thin and flemsy, it won't keep your phone screen from getting cracked if you drop your phone. Order you a better screen protector and you're set.",4.0,Cell_Phones
Had to use this for the first time &amp; it was the easiest process every.  Very cost effective when the item it covered crashed on me.,5.0,Electronics
"I ordered this on a flier when I saw this as a Gold Box deal, and it really blew me away.  It's rather compact (a plus for travel), uses disposable (or rechargeable) batteries (again a plus for travel), and it does a great job brushing teeth.  Heck the Gold Box price was hardly 2x the price of a fancy disposable toothbrush.  Worth a try at $20, and a steel for $10!",5.0,Health_Household
"Bought as a gift. He loves it! Holds a charge for a long time. Comfortable,  close and easy shave whether wet or dry shaving.  Came with attachments for length adjustment. Eady to clean",5.0,Beauty_Personal_Care
"I like the glass cover, pretty easy to install.  Hardest part is making sure the tablet's screen is ABSOLUTELY clean, which has nothing to do with the product. Had 2 tiny, small bubbles which are barely noticeable b/c of this.  What can you do.  Gave it 4 stars b/c you get one protector.  They say it can be repositioned, but didn't bother to try.  I just prefer to have second protector.  That's just me though.  Definitely recommend.",4.0,Electronics
Just what I was looking for!! Great for my 3 and 8 yo learn to tell time,5.0,Home_Kitchen
"I purchased this in June of 2019. It became increasingly uncomfortable. Than I realized that the problem is that the seat pan is too close to the back support. Upon review of the structure, this cannot be changed. The way it is installed is the way is has to stay. No way to adjust the seat against the backrest.",3.0,Home_Kitchen
I used this cable to wire a large home. I've worked with video for over 30 years. The build quality is very high. I was very happy with the purchase,5.0,Electronics
"II didn't get a set, i only got one dustpan and broom.  it's a nice lightweight set though.  easy to assemble and i like that i don't have to bend over when sweeping up little bits.  i have 2 cats, one is a kitten and there is kibble all over the place.  this is the perfect thing for my household right now.",3.0,Health_Household
My favorite of all the T.P brands! I'm loving the prices too because with a family of 6 T.P can be really expensive !,5.0,Health_Household
Very handy gadget for traveling.  I like that you can clip it on the airplane seat in front of you or you can use it as a stand on the tray or table.,4.0,Cell_Phones
"Pros: The water taps, they are of a higher quality than most other coolers I have seen. Heats the water fast, and cools it as well.<br /><br />Cons: The hot water needs to get hotter. I had a smaller cooler and it worked better in this regard than this model. I  was not able to stand a 10 oz bottle under the taps to fill, they had to be angled. Couldn't stand the noise of the compressor (?) when I had the COLD switch on the back turned on, so I just shut it off as I am OK with room temp drinking water. Get that hot water hotter and you'd get a much higher rating on this unit as it is made really nice.",3.0,Home_Kitchen
This is my third screen protector from this company. So this is the third time in a year that I dropped my phone. This time on cement. I am 5'9 that was a high drop. The screen protector popped off and it cracked. But my phone is fine. Still in pristine condition. Thanks to the screen protector. This is a great product.,5.0,Cell_Phones
"I purchased this for my [[ASIN:B011IH6MBO Bose Wave Music System IV - Espresso Black]] to increase reception of the FM stations and also to try to tune into some stations that were just out of reach.<br /><br />I plugged this into the FM antenna port on the Bose and no matter how I or my boyfriend manipulated this FM antenna, it did nothing to increase reception of the FM stations. Unfortunately, this antenna purchase was useless for me. Had it worked I would have rated this five stars because  the wire is sturdy and the adapter fits perfectly.<br /><br />UPDATE 10/1/2015 - I decided to return this for a refund. This must be defective since everyone else rates this high; however, no matter what my boyfriend and I did, this would not work.",2.0,Electronics
Received 1 package. Works great for scrubbing anything!,3.0,Health_Household
Good screen protector if you dont put your phone in a case but will not work in the case. It cracked .,5.0,Cell_Phones
"I use this to connect my Surface Go2 computer to a projector for movie night, and it works flawlessly. It feels quality made, and isn't obscenely long like others I've looked at. Will definitely check this brand out again for future cable needs.",5.0,Electronics
"My spouse uses eucalyptus scents when she gets migraines or congestion. We chose this from an Amazon suggested list. She drops it on a couple of clay medallions through the day for some relief. Strong scent, so a little goes a long way.",5.0,Health_Household
"It looks exactly as the picture.  Was worried bc reviews said it was flimsy.  I think it’s pretty solid.  Mine did come with a few minor scratches (why I rated it a 4 vs 5) on it but for the money, I’d definitely buy it again.",4.0,Home_Kitchen
"A great replacement for any stock ABS keycaps! Not the highest quality PBT, but still thicker than ABS and its doubleshot with clean text. Some compatibility issues with space bar and shift keys(or any larger keys), due to these not having stabalizers. So they wiggle a little bit. But not uncomfortable or hard to use if you deal with it.",5.0,Electronics
"These pillow covers more than met my expectations.  The material is soft, not waterproof, but water repellant.  Great back support for my outside rocking chairs.",5.0,Home_Kitchen
It is very weak around the sound switch and the screen protection breaks with the slightest touch. Not a good case.,1.0,Cell_Phones
Good value for a quantity pack of batteries.  Purchased for wildlife cameras which take 8 batteries per camera.  Shipped fast.,5.0,Health_Household
Not malleable enough to use on shoulders. Hard as a rock out of freezer. Ordered col-pac instead.  Returned these.,1.0,Health_Household
One of the 4 cameras was defective right out of the box.,1.0,Electronics
This tea infuser works well with the separately sold mug but I found it to be a little fiddly; you have to set the seal precisely for the lid to screw on and everything to seal up tight.,4.0,Home_Kitchen
Pictures are crystal clear. No installation instructions of any form. Would be nice to no what to do with guide sticker for installation. Once on the adhesion is not going to let it come off. Overall very satisfied.,5.0,Cell_Phones
"Great remote.  Learns codes from other remotes pretty easily.  Occasionally, it'll have trouble with learning a code from another remote, but you can usually redo it a couple times and it'll take it.  It's better quality than my original Pioneer Kuro remote.  This replaces that and a few other remotes...  Good price too.",5.0,Electronics
"but it leaves a residue that burns off when you heat the pan, which I don’t like. Seems to be simply refined coconut oil, which might come cheaper in a different package.",4.0,Health_Household
"These have pretty good sound for the price, though volume is a little weak, but I cannot get the hook things to work. I'm not a fast runner, but these keep falling out when I'm running and running is specified in the product description. Also, the long cord between the 2 ear pieces bounces around uncomfortably, no matter how I adjust the included tightening gizmo.",3.0,Electronics
