text,rating,category
"The ONLY reason why Cole decided to package the baking soda, potassium powder, epsom salts and etc. Is because LAZY people kept messaging him complaining that they didn't have time to mix the dry ingredients or that they were confused *insert eye roll here* about the ingredients blah blah! So he makes it for you lazy people and you complain about the price? Well, if it's too pricey, then guess what? You're going to have to spend a WHOPPING 8 bucks on all the ingredients and spend another LABORIOUS 2 MINUTES to measure and mix the ingredients yourself, and OMG, another 3.4 seconds pouring the mixture into 2 LITERS of water! Chill out on the bad reviews! Either you are lazy, a cheapskate, or a lazy cheapskate! Stop the insanity! This system is great AND IT WORKS! Lost 10lbs and about to do another short fast and continue intermittent fasting with low carb eating window to lose the rest of the weight! Save the drama for your....well. you know the rest! Lol.",5.0,Health_Household
"The headset sound quality is at best, decent. It is nothing better than that. The build quality is exactly what you would expect for the money.<br /><br />The reason I would NEVER recommend this manufacturer because when it came time to honor a simple warranty repair it was hopeless. Poor-Poor-VERY POOR!<br /><br />At this price point there are many other better options. I now have a MPOW set(s) and while the build quality is somewhat similar, the important thing is that when I needed a simple replacement part to complete a very easy repair they had the item needed to me inside of THREE-DAYS from the date of my request to them. Excellent.",1.0,Electronics
This is the best body cream ever!!!,5.0,Beauty_Personal_Care
I work at an Amazon warehouse and I use this watch band everyday. It's not loose and yet not too tight. I love the design and how easy it is to take it off and on. And I got the brightest color. So pretty. Totally buying more colors.,5.0,Cell_Phones
"Everything about this drive is excellent.<br /><br />Set up was a snap.. Yes, I had to update the drive software.. no biggie<br /><br />Transferred A LOT of data to from another stand alone drive, not using the wireless mode. With the amount of data I had to transfer, I just knew that it would probably be too slow..<br /><br />Installed onto the network. Again, no biggie.<br /><br />Took a bit to understand how to connect to it from my Samsung Tab. Got it done and also used it as a bridge to my wireless network.<br /><br />One note on using it on the tab.. I didnt understand why went I logged in initially from my tab, that I could not view my files.. Now I understand. The drive and tab software had to sync the thumbnails of what I had transferred.<br /><br />I do not stream movies, so I cant comment.<br /><br />Overall 5 stars",5.0,Electronics
Bought this for a friend and she had nothing but good things to say,5.0,Electronics
"This is only enough for five kids, but I guess it is rarely used. This is perfect for gortex coats and my snowmobiling gear.",4.0,Health_Household
"I'm not brave enough to fully submerge my iPhone in water to test this case, but I did test it several times with various proxies, which did come out dry. When I put a paper towel (chosen largely at random, but also because it seemed a small amount of water would be immediately obvious) inside the case and held it under a tap, the paper towel was still dry when I took it out, which is very promising. I even ran water over the top of the case, where it closes, and the seal held, not allowing any water to penetrate to my paper towel cell phone stand-in. I repeated the test with the paper instruction card that came with the case with a similarly promising result, but I'm still just not ready to dunk my very expensive phone.<br /><br />In addition to its effectiveness in my kitchen-lab product test, I was also very happy that my phone fits into this case while still inside the bulky Otter Box case I already use. This is perfect because it's much more convenient to stick both the phone and the case into the second case for added protection and water proofing than to switch cases.<br /><br />The reason I wanted to try this case is not because I plan to start submerging my phone in water, but because I spend a lot of time at pools as a caregiver and really need to have my phone on me. I wanted something that would keep my phone safe from getting wet if it were splashed, if I accidentally set it down on a wet chair, or if I need to pick it up with wet hands. I'm also terrified that I will actually just drop it into the pool because I drop it all the time, hence the Otter Box defender case. It's great that I can keep the protection my phone already has and quickly add this over top of it as a back up.<br /><br />Update:<br />After using the case for a while I took several stars off my rating. First, while initially it seemed that the case wasn't affecting the usability of my phone, after using it properly (**trying to use it**) several times at the pool, I've realized that it's nearly impossible to type or do anything but the most basic functions with the phone in the case. You can see the screen okay, so reading things on the phone is possible. As for how water proof it is... I don't trust it that much. The top part actually fell apart apart, and while all the pieces just sort of clipped back together, I really wouldn't trust submerging it without retesting it each time. However, I am still using it. I stick my phone in here while I'm at the pool and only take it out occasionally, and feel more comfortable if it gets splashed. That's splashed with a few drops of water, not dunked or soaked.<br /><br />I received this product for a discounted price in exchange for my honest review.",2.0,Cell_Phones
Everything is great except the comb comes of again and again,2.0,Beauty_Personal_Care
"Where have these been all my life? These clips are made of a sturdy metal, and they have amazing hold! I have thick coarse hair, and it usually takes a large, sturdy clip to hold it up. These hold it all day! My mom has super fine thin hair that slips out of every ponytail holder and clip we’ve ever had but not these! Absolutely amazing! I wish they came in more colors. I may buy more and paint them to match my black hair.",5.0,Beauty_Personal_Care
"I used this product a grand total of two times. On the third, it conked out on me and never came back to life. No lights, no charging. Nada. Zilch. Buyer beware.",1.0,Electronics
I ordered this for my daughter who loves to play dress up. It was perfect!!!!,5.0,Beauty_Personal_Care
Don’t care for the filing material on the top,1.0,Beauty_Personal_Care
"I am very pleased with the quality of this phone case so far. I like the leather feel to the case and I also like that it is slightly padded. I carry my phone in my back pocket and it fits perfectly. Not too bulky at all. The magnetic clasp is strong. I like the slots on the inside cover, but was disappointed that I didn't notice it did not come with a clear slot for my ID. But overall it is a good case and it is nice to be able to carry my debit/credit cards with me. All of the openings lined up with my phone and everything worked fine. I'm not one to change phone cases often so hope this one lasts for a very long time. So far, I am pleased with this case. I received this phone case at a discount for my honest review.",5.0,Cell_Phones
I love these mini blenders! They are perfect for applying concealer,5.0,Beauty_Personal_Care
"Stomach ache healer, headache healer, nasal congestion healer. My son's headache goes away immediately when I drop a few of them in water and he takes a bath. I drink a water with 2 drops of it and my stomach ache goes away too. I used to take Sudafed nasal decongestion all the time. Now I never take any nasal decongestion medicine. I just use diffuser with peppermint oil and  do computer for an hour and my congestion is completely gone. I can't thank enough for essential oil.",5.0,Health_Household
Not only smelling good but makes dense thick suds...not thin and runny.  Can shave with the lather in the shower!  Big bottles!,4.0,Beauty_Personal_Care
Set up took about a minute.  I only use distilled water and it has never clogged.  I recommend this product.,5.0,Home_Kitchen
It’s works as it should the smell is wonderful !,5.0,Beauty_Personal_Care
I use to control Roaches. The Roaches are smart enough not to eat it .,2.0,Health_Household
"I poured cold grease in both of these containers (not hot, but cold) and had grease all over my kithen counter the next day.  Ruined my hand towel. Unbelievable.  Save your money and but elsewhere.",1.0,Home_Kitchen
"This is one very inexpensive humidifier. I got it for my son because as winter approaches he always has trouble breathing with the dry air. Here are a few things I dislike: This didn't come with instruction- not difficult to figure out. Unsure what kind of material it is for the straw-like foam rod thingy but I assume it's something you would have to change over time. I do not like things that have to go to the landfill so that's also a minus- will not be getting anything to replace that rod so when it's done it's done and I don't like that. The cute kitten is movable and there's no notch for it to stay on so basically it's useless because it's just.....a floating object. Overall does the job and fun to study with (son keeps playing with the mist) and does the work, so that is that.",4.0,Home_Kitchen
This cover for my phone and seems to stay in place with no issues.,5.0,Cell_Phones
Heavy duty!!!!  Perfect Design to insert measuring spoon into small spice bottles,5.0,Home_Kitchen
"I really want to like the VictoriaLandBeauty line but I just don't get them. This mini 3 piece travel size kit is pretty expensive at $55! You get 3 tiny little containers.<br /><br />The first one is a face and neck cream that to me is just average. It is a very small container and the moisturizer has a scent that I do not care for. The moisturizer itself is average at best, especially for this price. My face only felt ok when I used it and I didn't really feel like it had that ""radiant glow"" they advertised.<br /><br />Next you get a lip and eye treatment. Again this product had a scent that was not even average. Especially if I put a product near my lips (around my mouth) I expect it to smell  good. This one did not. I also didn't perform in the anti wrinkle deparment nor did my skin feel particularly smooth and soft when I used this product.<br /><br />Lastly you get a revitalizing oil. This product also claims to reduce fine lines and wrinkles and produce a gorgeous glow. Well for me again it failed on all these aspects and it also did not have a pleasant scent to it, mediocre at best.<br /><br />I have to say, for this kind of money I would one, expect products that perform better, two products that at least have a better scent and three slightly larger quantities. I have now tried a few products from this line and have been disappointed every time. I won't be getting any more from this line since I just don't see the point.",1.0,Beauty_Personal_Care
fits my phone perfect I love it,5.0,Cell_Phones
Didn’t like that it doesn’t work like you said!!,2.0,Electronics
"EDIT JUNE 13, 2016 -  I have been asking various stevia brands about testing and heavy metal content.  ALL I wanted was for Mommy Knows Best to address this and it hasn't happened so I could order again with confidence.<br /><br />I contacted Stevia In The Raw:<br /><br />A very nice person in management gave me all the information I needed and spent time going into as much detail as I felt I needed, which I appreciated.  I am currently using Stevia In The Raw in the shaker and I like it a lot.<br /><br />Here is the response I got via email from NuNaturals:<br /><br />Our Stevia, like most of the Stevia on the market, is from China.<br />We test our extracts for pesticides, heavy metals (including lead), and other undesirable compounds. Our extracts have always passed the tests done by independent labs that we have test our ingredients. We trust, but verify our suppliers.<br />Please let me know if you have any questions. Thank you.<br /><br />Edit:  still waiting to find out about lead content.  Lead is dangerous, especially above a certain level.  This is especially true for children and pregnant women.  While I am neither, I also don't want to ingest high quantities of lead whether something is organic, &#34;pure&#34; stevia or non gmo.  I would love to get this product again as I liked it the best as far as taste, but I am concerned there has been no response regarding even checking for lead, much less, what the results were.<br /><br />This started as a FIVE star review, because I liked the taste and price, BUT then I wanted to know if it had been checked for heavy metals, like lead.  China is a very polluted country and saying something is PURE stevia, non gmo, and even organic, still doesn't mean it doesn't have heavy metals to an unsafe extent.  There are buzz words we look for: pure, organic, non-gmo, but a product can be all these things and still be contaminated with heavy metals or other things.<br /><br />I emd the company.  I posted here in my previous review, I asked in questions and answers and NO reply other than that's a good question and they would ask someone for the answer and I never heard back.  That was WEEKS ago.",1.0,Health_Household
My old ones were sharper.  Save your money.,2.0,Beauty_Personal_Care
Fit the tablet nicely and I am completely satisfied.,5.0,Electronics
Very cool device. Glad I was able to purchase,4.0,Electronics
Lying on it on your back provides serious invigoration.,5.0,Health_Household
"As you can see, each of these little wipes has a textured surface to assist in removing even waterproof makeup.<br />They are virtually fragrance-free and without many of the ingredients that are known to irritate sensitive skin.<br />Each one is just the right size to cleanse your entire face, although sometimes I use two when removing really stubborn makeup, just so I can feel super clean.<br />This particular batch was made in the UK. The wipes are cruelty free.",5.0,Beauty_Personal_Care
The Strap across the back covers the camera lens making it necessary to remove it every time you want to take a picture. I didn’t use the armband. It didn’t work well for me.,2.0,Cell_Phones
"I had hoped these would be closer to my former copper-infused compression gloves that I lost during a move. However, they are not.<br /><br />When I hear compression gloves, I think of something lightweight, possibly infused, and easy to wear.<br />Erase those thoughts!!<br /><br />These are more like wintertime magic gloves with the fingertips cut out. They are a faded black knit-with-yarn glove. There is enough stretch to them, but the ""compression"" part is merely a tighter knit to the glove. I wear a size medium in most gloves, and these were a little tight on me...not compression fit, but plain old tight.<br /><br />They were too warm to be comfortable to wear. Maybe in the wintertime, these might be nice to wear when on your computer to keep your hands warmer. But they were not comfortable, being made of a scratchy, cheap yarn. They appear to be made very cheaply, and fit just like they appear. Even the black looks all faded out, like someone found a crate of decades-old yarn and didn't want to waste it. The yarn used was also too thick, making it feel like it was pushing my fingers apart. Not comfy.<br /><br />I just did not like anything about these. I do not recommend them at all.",2.0,Health_Household
"I got this since I want silicone band (I use my Apple Watch for running and cycling) but I want a (traditional) stronger locking system than the not-so-strong Apple locking system so that my watch does not fall and get lost (I lost my old watch), and of course, I want something looking good. I got white band, which looks pretty cool with my silver Apple Watch. Even though it's less than $10, the quality looks good, better than many cheap Apple Watch bands I have tried so far. But after three weeks, a part of the band somehow turned red-brownish. I tried to wash with a couple of different kinds of cleaner, but the color did not go away, so I had to throw it away after three weeks. I guess this is a problem with white silicone... If I am very very careful I could avoid such fate, but this is a watch I bring everywhere, so it is hard to avoid contact with something with color, and if the the white color  does not last more than three weeks, I guess the product is not good enough.",2.0,Cell_Phones
"The Archos MP3 at the low price would never be my first choice for music.  I prefer the IPODS, and if you are familiar and favor IPODs, don't look at this to meet the match.  This little gadget is great for an emergency music component.  And sometimes I play it at night to help me fall asleep.<br /><br />The earphone jack is located on the side.... Not good, as it gets in the way for easy storage into your pocket or elsewhere.  The jack should be on the bottom.  The MP3 is super lightweight.<br /><br />The internet connection for moving music and photos is easy.  I can easily check the music and photo files online.  All music must be in Mp3 or Mp4 format.  Right now I have about 400 songs in it.  As for the videos, which are AVI format, and it does not play.<br /><br />I am getting good reception from the FM radio.  This is easy to work, changing the station.<br /><br />Can't quite figure the RECORDER component.  The function is not necessary, and it stumps me.<br /><br />What I don't like about my nighttime playing is the flat, smooth interface for maneuvering.  I prefer to feel the buttons for movement, rather than not feel anything, while in the dark<br /><br />There is a backlite timer.  The screen does not go completely off.  You will get a dimmer screen when not in immediate use.  The screen is good size if you use the photos and videos.  I like the autoshutoff in the specified minute increments.<br /><br />Lyric files?  The screen is supposed to display lyric files if you desire.  Huh??<br /><br />To sum it up, don't expect much on this, as maneuvering throughout, does not always prove easy to manipulate.  It has its quirkiness, but for an emergency, it's ok.  I have three IPODs, so this one is great while it will last.....Rizzo",2.0,Electronics
These are the best clippers I have ever owned!,5.0,Beauty_Personal_Care
I put a pea-size amount on my hair.<br />This morning my hair looks like an OIL SLICK.<br />Disgusting.<br />ZERO stars.,1.0,Beauty_Personal_Care
"I did not purchase this myself.  My son did as a gift.  The very first time I used it I placed it on the counter and it tipped over.  Immediately the interior and exterior chambers separated.  There was little to nothing holding this together.  I look up Aladdin's website, and it states that their warranty doesn't cover &#34;normal wear and tear or accidental breakage resulting from bumping or dropping of the product.&#34;  I personally wouldn't waste my money on this item.",1.0,Home_Kitchen
My only problem is that if my finger nails are too long I have trouble using the finger print scanner.  Not a hugh issue for me because I'm not supposed to have long nails for work. Could be an issue for others.,5.0,Cell_Phones
"This Dirt Devil quick clean spray mop is pretty handy for small jobs around the house and touch ups for in between cleanings. I have a Rainbow vacuum which, quite frankly, is hands down the best all around home cleaner ever. However there are times when I really don't want to pull it out for small touch ups on the kitchen and bathroom floors. Ever the Dirt Devil quick clean spray mop - it's quick and convenient plus I can use my own cleaning fluid if I want - Pine-sol, Mr Clean, etc.  Prior to getting this Dirt Devil I was using a Swiffer which is also pretty convenient, but you have to keep buying the refill pads - either wet or dry. The Dirt Devil has a nice microfiber head that you can rinse off or throw in the washer between uses. totally re-usable.<br /><br />When you use this, you do need to keep in mind the angle of the spray. I had the handle low so when I sprayed, the nozzle was aimed higher and the spray had a pretty big radius. I had to remember the lift the handle more upright to have the spray directed more to the floor in front of where I was cleaning.  I the sides that bend aren't really miracle side board cleaners, but I suppose it's decent enough for what I want to use this for. It's just handy to have this around to touch up spots before company is coming over.<br /><br />Pros:<br />+ refillable cleaning fluid bottle - with any type of cleaner you want to use<br />+ reusable, washable microfiber cloth head<br />+ no batteries to operate the sprayer, just pull the level and it squirts<br />+ lightweight, stores easily, soft handle<br />+ easy to maneuver around the base of cabinets and toilets<br /><br />Cons:<br />- If doing a large room (or multiple rooms) you'll either want to have an extra microfiber cloth head handy or stop and rinse the one out now and then",4.0,Health_Household
"FINALLY, no more cord thieves in my house.",5.0,Cell_Phones
"For whatever reason, it seems like I am generating longer hair than ever. Every time I shave my legs, after I am done and usually a few days later. I am missing these guys with electric razors, razors that aren't electric and anything in between. I will most likely use the other trimmer pieces. Since my eyesight isn't so great any longer, I might make a really bad mistake if I try to fancy up some hairs.",4.0,Beauty_Personal_Care
"Amazon CONTINUES to outdo itself!!! I use this for my knitting patterns and they are always with me in my purse, I love the size, the feel, the portability (very important to me) and actually I am amazed at all this tablet can do!!!",5.0,Electronics
DONT MAKE AMISTAKE LIKE I DID AND ORDERED TO SMALL.,4.0,Electronics
No phone protection whatsoever but it's cute,1.0,Cell_Phones
"Not straight. Considered a fix using washers to offset the left-side bolts but that would look even more terrible than it does now. And it is painted solid black. Illustration looks like chrome or white to me; certainly not black. Ugly. Plus packed in a slightly too-small light cardboard box which was obviously stressed by the manufacturer's packing. And this item is impossible to get back in the box, at least for me, as I cannot re-create the packing method of the manufacturer. No one can, I'd guess. I have never had a problem carefully and properly re-packing items for Amazon return before but this item is a booby-trap. So had to cut and expand the box, tape it back up as best I could and now will start the return process. Wish me luck!",1.0,Electronics
I’ve purchased this product before. The product is fine but in my latest order one of the three bottles was completely empty. No sign of leaking in the box it was shipped or anything…..just an empty bottle.,4.0,Beauty_Personal_Care
I like EVERYTHING about this organizer and I’ve purchased another as a gift!  Maybe a bit pricey??  Worth it though!  Keeps my sink orderly and looking polished.  Perfect!,5.0,Home_Kitchen
The ripples are not soft.but other than that good paper,2.0,Health_Household
Bought as a remedy for my ring doorbell that did not work wit my exising doorbell.<br />I wish I could return it.,1.0,Electronics
"When it rains here for some reason there is a sewage smell that seeps up from my drains. I usually put a few drops of essential oils around the rim and it covers the smell nicely, but I was hoping for something a little longer lasting. I did like the idea that these would help with clogs, even though that isn't a problem for me. The sticks are very soft and my drains have an elliptical shape in the center and I couldn't get them down easily. They are supposed to last a month and with how soft they are I can't believe that. It just rained and I still smell the sewage smell.",2.0,Health_Household
I love these!  They feel so good and left my feet so soft!!,5.0,Beauty_Personal_Care
"When I first opened the package of this Fellowes I-Spire Series Monitor Lift (9311101), I was not impressed with what looked like a small version of a cheap plastic bed tray with curved edges. The only thing I like about it, is that it is fairly small (just under 20 inches wide by about 8 1/2 inches deep) and fits on my already crowded desk that holds my computer tower, monitor, keyboard, printer, scanner, extra USB port hub, surge protector and speakers. I didn't like a lot of things about the design, like what is up with the curved edges- it appears to be wasted space and the fact that you can't put the keyboard underneath the lift as it is too narrow. I thought this was one of the worst designs until I saw these at my local library.<br /><br />I was so shocked to see 50 of these monitor lifts in my library! My library has 2 computer rooms- one section has 30 computer monitors, the other more private room has 20 computer monitors. Of course I was not only surprised to see what I thought were poorly designed cheap plastic lifts, but I was curious enough to ask why the library got rid of the larger metal flat lifts and replaced them with these cheaper looking curved ones. The librarian told me the wider flat metal lifts had a huge problem with sagging in the middle. She said they always end up sagging eventually, making them useless. She told me the curved edges of this Fellowes Monitor Lift actually are designed this way to eliminate the sagging middles. The librarian also told me the old flat metal monitor lifts had adjustable legs, which always came loose and when the monitor lift was lifted or moved for cleaning, the legs would always fall off. I had no clue that the larger, flatter monitor lifts had these issues.<br /><br />I learned a lot by speaking with someone who knows what is best for a row of monitors that need to be made to eye level for the public. This Fellowes Monitor Lift is curved to avoid middle sagging. It has no legs that can come loose or fall off. It is made of easy to dust or clean plastic. It has openings on the bottom on all 4 sides for easy storage of all your cords- but not your keyboard. The lift height brings your monitor up almost 3 1/2 inches, making better eye level viewing and less neck, shoulder and back pain for you. This monitor lift has rubber on the 4 bottom corners for stability, so it doesn't slide or move around.<br /><br />The main thing you need to know is to make certain your monitor base is no wider than 12 inches and not deeper than 8 inches, so it fits on the curved base. My librarian mentioned that Fellowes has been making office supplies since 1917 and that they actually do write Fellowes with what they wish was available on the market and that Fellowes actually listens. She said their biggest complaint for years was the sagging middles and poor legs on their monitor lifts, so when this new curved lift came out with no legs, they knew Fellowes listens to their needs. There are no tools needed for this non-sagging, no sliding, no legs to adjust monitor lift, but just make sure your monitor base fits within the 12 inch width.",4.0,Electronics
I'm obsessed with this brand! I have tried alot of their shampoos/conditioners and all of them have been amazing on my hair! Love it so much and I especially love the ingand lack of the harsh chemicals. Everyone needs to give this brand a chance!,5.0,Beauty_Personal_Care
I did not purchase this. please remove,1.0,Home_Kitchen
"Well, these look nice. But they don't have much bending power to them.<br />We tried these in my daughter's shoulder length hair. They would not even stay kind of closed. They just slid out of her hair whenever she moved her head.<br /><br />In order to maybe use these, you'd have to either have incredibly thick hair, very curly hair or both. Otherwise, these are just a joke.",1.0,Beauty_Personal_Care
"It works pretty well at cutting plant oils. It probably would have trouble with animal fat, but I started using it after I went vegan, so I'm not sure.",5.0,Health_Household
"I think it should work well but I have had no opportunity to use it yet. It charged quickly. Based on my observation and poking around, it should certainly withstand the conditions it will be exposed to which was critical as I have wrecked two chargers In just a few uses each. I bought to also carry in my purse but it is too heavy.",4.0,Cell_Phones
No taste in coffee. Would order again!,5.0,Health_Household
They will dominate your desktop but the sound should be good,2.0,Electronics
"These actually stay in better than I expected, and they work OK the most situations, but when I’m fortunate enough to be sitting in a quiet room, listening to something quietly in the background, while I am concentrating on something else, and then I get a phone call, the ringer volume blasts my ears, sometimes causing literal pain.  I cannot drop the ringer volume as much as it would need to be for my ear comfort when I’m listening with the AirPods because then I will not hear the ringer when it is coming through the phone speaker.  There is no way to separately adjust the volume of the ringer via phone speaker (when I want it loud enough to wake me up when I am on call overnight) versus the AirPods (where I want it to be controlled by the overall volume just like everything else that I’m listening to through the AirPods, so I don’t get blasted every time someone calls me).",1.0,Electronics
"A friend of mine had a similar product, but he bought his in Germany. I was so excited to get one of my own. However, the one reviewed here is made of rather cheap metal and is far more slippery than the one he had. I had a half empty tube of toothpaste to test it on and while it flattened the tail of it, it doesn't flatten all sides of the tube evenly - it twisted my tube in a weird way. Even so, I had to open the clamp several times to re-align the tube because it kept slipping out of the clamp. The metal sides don't clamp down hard enough and you have to press down on it, hard, in order to hold the tube in place.  However, it works once it's secured. The other downside is that the thing is bulky, far more bulky than the cheap plastic discs with a slit in the center that I've been using for years. So it's not great for travel but if you have room in your bathroom, it's not a big deal. Overall it's OK, but not the best quality.",4.0,Health_Household
Perfect for what I needed it for.,5.0,Health_Household
These plates work very well with the holder I ordered. Stuck to the inside of my case and holds tight. May be difficult to remove though<br /><br />Plates are large and exactly what I wanted.,5.0,Cell_Phones
"I ordered the dark cocoa brown but received the dark gray brown instead.  It is way too dark.  My natural brows are wispy and slightly shorter.  I also prefer a more natural look.  This only comes with one shape of stencils: too bushy-looking, and too long for my face.  Looked too fake.  Good thing it washes off easily with warm water.<br />It was easy enough to apply.",2.0,Beauty_Personal_Care
"I can't get the scrolling buttons to work with my Macbook Pro. Otherwise, I like it.",2.0,Electronics
"Ugh, don't waste your money. When I bought this awhile back, I got it because my first bottle (purchased from a local place) was low. When this one arrived I noticed it was lighter in color. It just doesn't compare, my old bottles scent would stay on my skin for days, and I can still smell it on a jacket in my closet months later, the new bottle I can't smell on my skin 10 minutes later. Do yourself a favor and make sure it's the real deal. Honestly, many beauty items on Amazon are getting to be this way, watered down and not like the original. Such a shame Amazon lets this continue.",1.0,Beauty_Personal_Care
"Based on the great five stars reviews I bought two.  I had ordered them in gray but was told that they could send me the black ones instead.  They were persistent in the way they wrote their message to me so I ended up agreeing to the black ones.  Not my choice.  Was told I'd receive a discount on the gray ones when they came back in stock.  A long time has passed and the gray ones never came back in stock.<br /><br />However, in the end it is absolutely irrelevant because I'd never purchase these blankets again.<br /><br />Washed them in the gentle cycle and both blankets came out a mess and coming apart (the blankets are comprised of two types of material sewn together).<br /><br />The feel of the blanket is soft and the design is pretty.  On paper a great idea but the execution was very poor.<br /><br />I have bought blankets for our cats and dogs for $10 and they are just as soft and warm and have outlasted these blankets (which I paid $49) by more than a year and tons of washes in the regular cycle of the washing mashine.<br /><br />I am not sure who wrote all the five stars reviews but buyer beware.  I would NOT recommend purchasing these blankets.",1.0,Home_Kitchen
"This tamanu oil is clearly refined. Unrefined tamanu oil is thick, dark green, and it doesn't smell very pleasant. This does not describe the oil I received at all. Refined tamanu oil loses almost all of its benefits for the skin, especially vitamin E. There's basically no Vitamin E left in refined tamanu oil.<br />I don't understand how or why a company lists and shows pictures of one product and then sends you something completely different. The tamanu oil I received is clearly missing the words ""Unrefined | Coldpressed"" underneath the words ""Carrier Oil"". It has absolutely no scent whatsoever, is quite thin, and is very light in color, as well. That does not describe unrefined tamanu oil.<br />I will post pictures of the product that I received to show that it is definitely not unrefined and clearly refined. Before you purchase this product, please research unrefined tamanu oil. I've seen some reviewers say that they received oil that had a scent to it, but that's not the case with what I received and I hope they will recheck their bottle to make sure. I think there are a few people that don't actually try some products before reviewing them.<br />Because I feel that the company is being dishonest about this product, and hoping that the customer doesn't see those little missing words when they receive it, I'm giving this bait-and-switch deal 2 Stars ✨<br />The only reason I'm giving them 2 stars, is that I received Tangerine essential oil from this same company, and it smells like tangerine essential oil at least. I will know more about that product when I use it when making skincare products and how it reacts, as to whether it is the real thing or not.<br /><br />If the company does not know that what they're selling is not an unrefined product, I hope they will see this review and comment to let me know that they in fact have an explanation for why I did not receive one.",2.0,Beauty_Personal_Care
As title said. Comfyyyy. Just a pain to get on,5.0,Electronics
We are returning this tablet as it absolutely did not work.,1.0,Electronics
"Ok, I’ll be honest: I got these, my wife put them to the side in the laundry room to wash first, then a series of events (including her severely breaking her foot) and we forgot about them. But then she broke her foot and I had to take over everything. Found them on the dryer, and without washing, started using them as I got a handle on things. Life is a lot different now doing it all. It’s no longer “her kitchen, her...” and that’s ok - we usually share chores, but now I have to do things my way as she’s not always accessible... and I discovered these towels are excellent!<br /><br />I’ve used them in the kitchen, bathroom, and laundry room. We don’t have a garage or I would have used them there too. And now I’ve washed the first group (orange and blue) and love them as much or more!<br /><br />They’ve become my go to as I figure out what my wife uses for what, and without them having been used before, I can see what they can handle. And so far, it’s everything I have thrown at them.<br /><br />They stay soft (were soft) before and after their first wash.<br />My ONLY “issue” is that they are wash cloth size, so a bit small. Which in most ways is fine, but as I was washing the kitchen hand towels and getting caught up, I use/used them for that as well. They work as such, but being smaller I go through them faster than I do the kitchen hand towels. No worries - there are a ton of them!<br /><br />Originally we’d talked about using different colors for different rooms, and I was, but as I had them stacked from the original packaging still, I just grab the next one down... it’s worked fine and nothing stands out as an issue - I know colors would be helpful but with little room in our small home for separating room-only towels while storing them (linen closet) that idea isn’t worth it. Meaning - I’m not finding new places to store them all over the house. So they’re used for kitchen and bathroom and ... (yes, cleaning between) and not an issue.<br /><br />Overall these have turned out great and they take whatever I throw at them. They’ve stayed soft, didn’t run their colors when washing, and they’re easy to use. Really like them.",5.0,Health_Household
This is a beautiful little eye shadow palette. You get the perfect amounts of matte shades to create some neutral eye looks. The colors are very nice and you get a black that really helps you darken those outer eye lid areas and even create a smokey eye if you want. They are not the most pigmented eye shadows but you can get the colors to work with layers.<br /><br />Then you have some nice glitters/shimmers that are perfect to liven up the look. There is a nice creamy one that I prefer for a day time look but then there are the silver and gold ones that I think are beautiful for night time looks.<br /><br />In addition you get a nice eye liner that is very creamy and easy to apply. It is a self sharpening one which is perfect in my eyes.,4.0,Beauty_Personal_Care
I give these to my elderly husband who doesn't like most veggies.,5.0,Health_Household
"I know I have a lot of makeup on in the photo, but I put this Holographic Liquid Eyeliner to the test for my work annual Halloween costume contest!<br /><br />It added a really cool effect to my eyelids. I used it all over my lid, actually. Which I'm not sure I recommend, because it wasn't what I would call burning but it was like a weird tingling sensation for sure. This could be pure user error because as I said I used it over the whole lid.<br /><br />It lasted ALL DAY! I had to scrub and scrub my face to get it all off. So it definitely stays put. I did use some primer first just as a heads up!<br /><br />Also love the packaging which is always a selling point for me.",5.0,Beauty_Personal_Care
This is the worse phone I have use to date. I keep loosing my contacts info. Android auto and lots of Apps  don't work. Always updating but does not work better.,1.0,Cell_Phones
I think it is strong and the size is perfect.,4.0,Health_Household
"Very sturdy, very transparent, low profile, soft side buttons",5.0,Cell_Phones
"Saves the day when I have a stomach ache, or feel nauseated",5.0,Health_Household
